measure_id,state_id,quarter_id,net_change
7: Overseas Arrivals,AUS: Australia,2014-Q1,128.2
7: Overseas Arrivals,AUS: Australia,2014-Q2,94.3
7: Overseas Arrivals,AUS: Australia,2014-Q3,123.3
7: Overseas Arrivals,AUS: Australia,2014-Q4,113.0
7: Overseas Arrivals,AUS: Australia,2015-Q1,130.0
7: Overseas Arrivals,AUS: Australia,2015-Q2,98.9
7: Overseas Arrivals,AUS: Australia,2015-Q3,127.4
7: Overseas Arrivals,AUS: Australia,2015-Q4,116.9
7: Overseas Arrivals,AUS: Australia,2016-Q1,138.1
7: Overseas Arrivals,AUS: Australia,2016-Q2,106.8
7: Overseas Arrivals,AUS: Australia,2016-Q3,145.2
7: Overseas Arrivals,AUS: Australia,2016-Q4,129.4
7: Overseas Arrivals,AUS: Australia,2017-Q1,155.1
7: Overseas Arrivals,AUS: Australia,2017-Q2,110.3
7: Overseas Arrivals,AUS: Australia,2017-Q3,145.2
7: Overseas Arrivals,AUS: Australia,2017-Q4,120.8
7: Overseas Arrivals,AUS: Australia,2018-Q1,151.0
7: Overseas Arrivals,AUS: Australia,2018-Q2,110.6
7: Overseas Arrivals,AUS: Australia,2018-Q3,148.6
7: Overseas Arrivals,AUS: Australia,2018-Q4,124.2
7: Overseas Arrivals,AUS: Australia,2019-Q1,153.2
7: Overseas Arrivals,AUS: Australia,2019-Q2,124.4
7: Overseas Arrivals,AUS: Australia,2019-Q3,164.5
7: Overseas Arrivals,AUS: Australia,2019-Q4,165.7
7: Overseas Arrivals,AUS: Australia,2020-Q1,163.7
7: Overseas Arrivals,AUS: Australia,2020-Q2,12.9
7: Overseas Arrivals,AUS: Australia,2020-Q3,19.6
7: Overseas Arrivals,AUS: Australia,2020-Q4,39.1
7: Overseas Arrivals,AUS: Australia,2021-Q1,41.3
7: Overseas Arrivals,AUS: Australia,2021-Q2,46.1
7: Overseas Arrivals,AUS: Australia,2021-Q3,33.8
7: Overseas Arrivals,AUS: Australia,2021-Q4,90.2
7: Overseas Arrivals,AUS: Australia,2022-Q1,150.0
6: Net Internal Migration,4: South Australia,1981-Q2,-1675.0
6: Net Internal Migration,4: South Australia,1981-Q3,-1846.0
6: Net Internal Migration,4: South Australia,1981-Q4,-988.0
6: Net Internal Migration,4: South Australia,1982-Q1,-602.0
6: Net Internal Migration,4: South Australia,1982-Q2,-1439.0
6: Net Internal Migration,4: South Australia,1982-Q3,-722.0
6: Net Internal Migration,4: South Australia,1982-Q4,60.0
6: Net Internal Migration,4: South Australia,1983-Q1,140.0
6: Net Internal Migration,4: South Australia,1983-Q2,194.0
6: Net Internal Migration,4: South Australia,1983-Q3,406.0
6: Net Internal Migration,4: South Australia,1983-Q4,88.0
6: Net Internal Migration,4: South Australia,1984-Q1,-185.0
6: Net Internal Migration,4: South Australia,1984-Q2,244.0
6: Net Internal Migration,4: South Australia,1984-Q3,-601.0
6: Net Internal Migration,4: South Australia,1984-Q4,-673.0
6: Net Internal Migration,4: South Australia,1985-Q1,-156.0
6: Net Internal Migration,4: South Australia,1985-Q2,-887.0
6: Net Internal Migration,4: South Australia,1985-Q3,-659.0
6: Net Internal Migration,4: South Australia,1985-Q4,-197.0
6: Net Internal Migration,4: South Australia,1986-Q1,-91.0
6: Net Internal Migration,4: South Australia,1986-Q2,-470.0
6: Net Internal Migration,4: South Australia,1986-Q3,-1094.0
6: Net Internal Migration,4: South Australia,1986-Q4,-1344.0
6: Net Internal Migration,4: South Australia,1987-Q1,-794.0
6: Net Internal Migration,4: South Australia,1987-Q2,-745.0
6: Net Internal Migration,4: South Australia,1987-Q3,-48.0
6: Net Internal Migration,4: South Australia,1987-Q4,-144.0
6: Net Internal Migration,4: South Australia,1988-Q1,-459.0
6: Net Internal Migration,4: South Australia,1988-Q2,-589.0
6: Net Internal Migration,4: South Australia,1988-Q3,-333.0
6: Net Internal Migration,4: South Australia,1988-Q4,138.0
6: Net Internal Migration,4: South Australia,1989-Q1,573.0
6: Net Internal Migration,4: South Australia,1989-Q2,-599.0
6: Net Internal Migration,4: South Australia,1989-Q3,-170.0
6: Net Internal Migration,4: South Australia,1989-Q4,136.0
6: Net Internal Migration,4: South Australia,1990-Q1,267.0
6: Net Internal Migration,4: South Australia,1990-Q2,-485.0
6: Net Internal Migration,4: South Australia,1990-Q3,446.0
6: Net Internal Migration,4: South Australia,1990-Q4,287.0
6: Net Internal Migration,4: South Australia,1991-Q1,575.0
6: Net Internal Migration,4: South Australia,1991-Q2,237.0
6: Net Internal Migration,4: South Australia,1991-Q3,156.0
6: Net Internal Migration,4: South Australia,1991-Q4,-325.0
6: Net Internal Migration,4: South Australia,1992-Q1,50.0
6: Net Internal Migration,4: South Australia,1992-Q2,-539.0
6: Net Internal Migration,4: South Australia,1992-Q3,-1324.0
6: Net Internal Migration,4: South Australia,1992-Q4,-810.0
6: Net Internal Migration,4: South Australia,1993-Q1,-2136.0
6: Net Internal Migration,4: South Australia,1993-Q2,-940.0
6: Net Internal Migration,4: South Australia,1993-Q3,-786.0
6: Net Internal Migration,4: South Australia,1993-Q4,-799.0
6: Net Internal Migration,4: South Australia,1994-Q1,-1445.0
6: Net Internal Migration,4: South Australia,1994-Q2,-948.0
6: Net Internal Migration,4: South Australia,1994-Q3,-1504.0
6: Net Internal Migration,4: South Australia,1994-Q4,-1357.0
6: Net Internal Migration,4: South Australia,1995-Q1,-2214.0
6: Net Internal Migration,4: South Australia,1995-Q2,-1994.0
6: Net Internal Migration,4: South Australia,1995-Q3,-2144.0
6: Net Internal Migration,4: South Australia,1995-Q4,-1493.0
6: Net Internal Migration,4: South Australia,1996-Q1,-1465.0
6: Net Internal Migration,4: South Australia,1996-Q2,-1090.0
6: Net Internal Migration,4: South Australia,1996-Q3,-1209.0
6: Net Internal Migration,4: South Australia,1996-Q4,-855.0
6: Net Internal Migration,4: South Australia,1997-Q1,-710.0
6: Net Internal Migration,4: South Australia,1997-Q2,-544.0
6: Net Internal Migration,4: South Australia,1997-Q3,-468.0
6: Net Internal Migration,4: South Australia,1997-Q4,-743.0
6: Net Internal Migration,4: South Australia,1998-Q1,-283.0
6: Net Internal Migration,4: South Australia,1998-Q2,-502.0
6: Net Internal Migration,4: South Australia,1998-Q3,-144.0
6: Net Internal Migration,4: South Australia,1998-Q4,-552.0
6: Net Internal Migration,4: South Australia,1999-Q1,-381.0
6: Net Internal Migration,4: South Australia,1999-Q2,-554.0
6: Net Internal Migration,4: South Australia,1999-Q3,-326.0
6: Net Internal Migration,4: South Australia,1999-Q4,-943.0
6: Net Internal Migration,4: South Australia,2000-Q1,-1425.0
6: Net Internal Migration,4: South Australia,2000-Q2,-837.0
6: Net Internal Migration,4: South Australia,2000-Q3,-618.0
6: Net Internal Migration,4: South Australia,2000-Q4,-789.0
6: Net Internal Migration,4: South Australia,2001-Q1,-821.0
6: Net Internal Migration,4: South Australia,2001-Q2,-190.0
6: Net Internal Migration,4: South Australia,2001-Q3,-509.0
6: Net Internal Migration,4: South Australia,2001-Q4,-32.0
6: Net Internal Migration,4: South Australia,2002-Q1,-396.0
6: Net Internal Migration,4: South Australia,2002-Q2,-371.0
6: Net Internal Migration,4: South Australia,2002-Q3,107.0
6: Net Internal Migration,4: South Australia,2002-Q4,-568.0
6: Net Internal Migration,4: South Australia,2003-Q1,-385.0
6: Net Internal Migration,4: South Australia,2003-Q2,-345.0
6: Net Internal Migration,4: South Australia,2003-Q3,-588.0
6: Net Internal Migration,4: South Australia,2003-Q4,-334.0
6: Net Internal Migration,4: South Australia,2004-Q1,-946.0
6: Net Internal Migration,4: South Australia,2004-Q2,-1042.0
6: Net Internal Migration,4: South Australia,2004-Q3,-468.0
6: Net Internal Migration,4: South Australia,2004-Q4,-1063.0
6: Net Internal Migration,4: South Australia,2005-Q1,-1017.0
6: Net Internal Migration,4: South Australia,2005-Q2,-678.0
6: Net Internal Migration,4: South Australia,2005-Q3,-724.0
6: Net Internal Migration,4: South Australia,2005-Q4,-947.0
6: Net Internal Migration,4: South Australia,2006-Q1,-205.0
6: Net Internal Migration,4: South Australia,2006-Q2,-835.0
6: Net Internal Migration,4: South Australia,2006-Q3,-500.0
6: Net Internal Migration,4: South Australia,2006-Q4,-1053.0
6: Net Internal Migration,4: South Australia,2007-Q1,-1033.0
6: Net Internal Migration,4: South Australia,2007-Q2,-785.0
6: Net Internal Migration,4: South Australia,2007-Q3,-888.0
6: Net Internal Migration,4: South Australia,2007-Q4,-958.0
6: Net Internal Migration,4: South Australia,2008-Q1,-1351.0
6: Net Internal Migration,4: South Australia,2008-Q2,-1024.0
6: Net Internal Migration,4: South Australia,2008-Q3,-1127.0
6: Net Internal Migration,4: South Australia,2008-Q4,-1418.0
6: Net Internal Migration,4: South Australia,2009-Q1,-1147.0
6: Net Internal Migration,4: South Australia,2009-Q2,-710.0
6: Net Internal Migration,4: South Australia,2009-Q3,-406.0
6: Net Internal Migration,4: South Australia,2009-Q4,-788.0
6: Net Internal Migration,4: South Australia,2010-Q1,-848.0
6: Net Internal Migration,4: South Australia,2010-Q2,-667.0
6: Net Internal Migration,4: South Australia,2010-Q3,-808.0
6: Net Internal Migration,4: South Australia,2010-Q4,-715.0
6: Net Internal Migration,4: South Australia,2011-Q1,-400.0
6: Net Internal Migration,4: South Australia,2011-Q2,-691.0
6: Net Internal Migration,4: South Australia,2011-Q3,-855.0
6: Net Internal Migration,4: South Australia,2011-Q4,-858.0
6: Net Internal Migration,4: South Australia,2012-Q1,-943.0
6: Net Internal Migration,4: South Australia,2012-Q2,-564.0
6: Net Internal Migration,4: South Australia,2012-Q3,-1038.0
6: Net Internal Migration,4: South Australia,2012-Q4,-1271.0
6: Net Internal Migration,4: South Australia,2013-Q1,-1269.0
6: Net Internal Migration,4: South Australia,2013-Q2,-1183.0
6: Net Internal Migration,4: South Australia,2013-Q3,-974.0
6: Net Internal Migration,4: South Australia,2013-Q4,-1319.0
6: Net Internal Migration,4: South Australia,2014-Q1,-837.0
6: Net Internal Migration,4: South Australia,2014-Q2,-760.0
6: Net Internal Migration,4: South Australia,2014-Q3,-926.0
6: Net Internal Migration,4: South Australia,2014-Q4,-1134.0
6: Net Internal Migration,4: South Australia,2015-Q1,-937.0
6: Net Internal Migration,4: South Australia,2015-Q2,-1573.0
6: Net Internal Migration,4: South Australia,2015-Q3,-1272.0
6: Net Internal Migration,4: South Australia,2015-Q4,-1972.0
6: Net Internal Migration,4: South Australia,2016-Q1,-1865.0
6: Net Internal Migration,4: South Australia,2016-Q2,-2103.0
6: Net Internal Migration,4: South Australia,2016-Q3,-1356.0
6: Net Internal Migration,4: South Australia,2016-Q4,-2422.0
6: Net Internal Migration,4: South Australia,2017-Q1,-1483.0
6: Net Internal Migration,4: South Australia,2017-Q2,-1517.0
6: Net Internal Migration,4: South Australia,2017-Q3,-1304.0
6: Net Internal Migration,4: South Australia,2017-Q4,-1767.0
6: Net Internal Migration,4: South Australia,2018-Q1,-1091.0
6: Net Internal Migration,4: South Australia,2018-Q2,-989.0
6: Net Internal Migration,4: South Australia,2018-Q3,-761.0
6: Net Internal Migration,4: South Australia,2018-Q4,-1383.0
6: Net Internal Migration,4: South Australia,2019-Q1,-902.0
6: Net Internal Migration,4: South Australia,2019-Q2,-912.0
6: Net Internal Migration,4: South Australia,2019-Q3,-992.0
6: Net Internal Migration,4: South Australia,2019-Q4,-1055.0
6: Net Internal Migration,4: South Australia,2020-Q1,-217.0
6: Net Internal Migration,4: South Australia,2020-Q2,104.0
6: Net Internal Migration,4: South Australia,2020-Q3,143.0
6: Net Internal Migration,4: South Australia,2020-Q4,302.0
6: Net Internal Migration,4: South Australia,2021-Q1,739.0
6: Net Internal Migration,4: South Australia,2021-Q2,-289.0
6: Net Internal Migration,4: South Australia,2021-Q3,-191.0
6: Net Internal Migration,4: South Australia,2021-Q4,721.0
6: Net Internal Migration,4: South Australia,2022-Q1,432.0
6: Net Internal Migration,6: Tasmania,1981-Q2,-274.0
6: Net Internal Migration,6: Tasmania,1981-Q3,-480.0
6: Net Internal Migration,6: Tasmania,1981-Q4,-810.0
6: Net Internal Migration,6: Tasmania,1982-Q1,-106.0
6: Net Internal Migration,6: Tasmania,1982-Q2,-626.0
6: Net Internal Migration,6: Tasmania,1982-Q3,-555.0
6: Net Internal Migration,6: Tasmania,1982-Q4,-328.0
6: Net Internal Migration,6: Tasmania,1983-Q1,-487.0
6: Net Internal Migration,6: Tasmania,1983-Q2,156.0
6: Net Internal Migration,6: Tasmania,1983-Q3,54.0
6: Net Internal Migration,6: Tasmania,1983-Q4,105.0
6: Net Internal Migration,6: Tasmania,1984-Q1,-5.0
6: Net Internal Migration,6: Tasmania,1984-Q2,541.0
6: Net Internal Migration,6: Tasmania,1984-Q3,106.0
6: Net Internal Migration,6: Tasmania,1984-Q4,147.0
6: Net Internal Migration,6: Tasmania,1985-Q1,14.0
6: Net Internal Migration,6: Tasmania,1985-Q2,510.0
6: Net Internal Migration,6: Tasmania,1985-Q3,-284.0
6: Net Internal Migration,6: Tasmania,1985-Q4,21.0
6: Net Internal Migration,6: Tasmania,1986-Q1,-26.0
6: Net Internal Migration,6: Tasmania,1986-Q2,151.0
6: Net Internal Migration,6: Tasmania,1986-Q3,-229.0
6: Net Internal Migration,6: Tasmania,1986-Q4,-260.0
6: Net Internal Migration,6: Tasmania,1987-Q1,-688.0
6: Net Internal Migration,6: Tasmania,1987-Q2,-331.0
6: Net Internal Migration,6: Tasmania,1987-Q3,-847.0
6: Net Internal Migration,6: Tasmania,1987-Q4,-440.0
6: Net Internal Migration,6: Tasmania,1988-Q1,-349.0
6: Net Internal Migration,6: Tasmania,1988-Q2,-288.0
6: Net Internal Migration,6: Tasmania,1988-Q3,-194.0
6: Net Internal Migration,6: Tasmania,1988-Q4,-232.0
6: Net Internal Migration,6: Tasmania,1989-Q1,92.0
6: Net Internal Migration,6: Tasmania,1989-Q2,537.0
6: Net Internal Migration,6: Tasmania,1989-Q3,681.0
6: Net Internal Migration,6: Tasmania,1989-Q4,446.0
6: Net Internal Migration,6: Tasmania,1990-Q1,481.0
6: Net Internal Migration,6: Tasmania,1990-Q2,1182.0
6: Net Internal Migration,6: Tasmania,1990-Q3,412.0
6: Net Internal Migration,6: Tasmania,1990-Q4,94.0
6: Net Internal Migration,6: Tasmania,1991-Q1,155.0
6: Net Internal Migration,6: Tasmania,1991-Q2,155.0
6: Net Internal Migration,6: Tasmania,1991-Q3,91.0
6: Net Internal Migration,6: Tasmania,1991-Q4,-30.0
6: Net Internal Migration,6: Tasmania,1992-Q1,-154.0
6: Net Internal Migration,6: Tasmania,1992-Q2,-196.0
6: Net Internal Migration,6: Tasmania,1992-Q3,-417.0
6: Net Internal Migration,6: Tasmania,1992-Q4,-44.0
6: Net Internal Migration,6: Tasmania,1993-Q1,-471.0
6: Net Internal Migration,6: Tasmania,1993-Q2,-562.0
6: Net Internal Migration,6: Tasmania,1993-Q3,-351.0
6: Net Internal Migration,6: Tasmania,1993-Q4,-490.0
6: Net Internal Migration,6: Tasmania,1994-Q1,-862.0
6: Net Internal Migration,6: Tasmania,1994-Q2,-404.0
6: Net Internal Migration,6: Tasmania,1994-Q3,-409.0
6: Net Internal Migration,6: Tasmania,1994-Q4,-753.0
6: Net Internal Migration,6: Tasmania,1995-Q1,-746.0
6: Net Internal Migration,6: Tasmania,1995-Q2,-748.0
6: Net Internal Migration,6: Tasmania,1995-Q3,-623.0
6: Net Internal Migration,6: Tasmania,1995-Q4,-614.0
6: Net Internal Migration,6: Tasmania,1996-Q1,-884.0
6: Net Internal Migration,6: Tasmania,1996-Q2,-469.0
6: Net Internal Migration,6: Tasmania,1996-Q3,-650.0
6: Net Internal Migration,6: Tasmania,1996-Q4,-919.0
6: Net Internal Migration,6: Tasmania,1997-Q1,-740.0
6: Net Internal Migration,6: Tasmania,1997-Q2,-1016.0
6: Net Internal Migration,6: Tasmania,1997-Q3,-791.0
6: Net Internal Migration,6: Tasmania,1997-Q4,-864.0
6: Net Internal Migration,6: Tasmania,1998-Q1,-952.0
6: Net Internal Migration,6: Tasmania,1998-Q2,-1026.0
6: Net Internal Migration,6: Tasmania,1998-Q3,-750.0
6: Net Internal Migration,6: Tasmania,1998-Q4,-1007.0
6: Net Internal Migration,6: Tasmania,1999-Q1,-862.0
6: Net Internal Migration,6: Tasmania,1999-Q2,-698.0
6: Net Internal Migration,6: Tasmania,1999-Q3,-600.0
6: Net Internal Migration,6: Tasmania,1999-Q4,-686.0
6: Net Internal Migration,6: Tasmania,2000-Q1,-687.0
6: Net Internal Migration,6: Tasmania,2000-Q2,-659.0
6: Net Internal Migration,6: Tasmania,2000-Q3,-649.0
6: Net Internal Migration,6: Tasmania,2000-Q4,-538.0
6: Net Internal Migration,6: Tasmania,2001-Q1,-393.0
6: Net Internal Migration,6: Tasmania,2001-Q2,-556.0
6: Net Internal Migration,6: Tasmania,2001-Q3,-392.0
6: Net Internal Migration,6: Tasmania,2001-Q4,-503.0
6: Net Internal Migration,6: Tasmania,2002-Q1,-226.0
6: Net Internal Migration,6: Tasmania,2002-Q2,-302.0
6: Net Internal Migration,6: Tasmania,2002-Q3,40.0
6: Net Internal Migration,6: Tasmania,2002-Q4,466.0
6: Net Internal Migration,6: Tasmania,2003-Q1,842.0
6: Net Internal Migration,6: Tasmania,2003-Q2,645.0
6: Net Internal Migration,6: Tasmania,2003-Q3,851.0
6: Net Internal Migration,6: Tasmania,2003-Q4,799.0
6: Net Internal Migration,6: Tasmania,2004-Q1,779.0
6: Net Internal Migration,6: Tasmania,2004-Q2,145.0
6: Net Internal Migration,6: Tasmania,2004-Q3,158.0
6: Net Internal Migration,6: Tasmania,2004-Q4,-71.0
6: Net Internal Migration,6: Tasmania,2005-Q1,107.0
6: Net Internal Migration,6: Tasmania,2005-Q2,73.0
6: Net Internal Migration,6: Tasmania,2005-Q3,-6.0
6: Net Internal Migration,6: Tasmania,2005-Q4,132.0
6: Net Internal Migration,6: Tasmania,2006-Q1,13.0
6: Net Internal Migration,6: Tasmania,2006-Q2,-221.0
6: Net Internal Migration,6: Tasmania,2006-Q3,-159.0
6: Net Internal Migration,6: Tasmania,2006-Q4,-118.0
6: Net Internal Migration,6: Tasmania,2007-Q1,-55.0
6: Net Internal Migration,6: Tasmania,2007-Q2,-205.0
6: Net Internal Migration,6: Tasmania,2007-Q3,247.0
6: Net Internal Migration,6: Tasmania,2007-Q4,225.0
6: Net Internal Migration,6: Tasmania,2008-Q1,193.0
6: Net Internal Migration,6: Tasmania,2008-Q2,65.0
6: Net Internal Migration,6: Tasmania,2008-Q3,355.0
6: Net Internal Migration,6: Tasmania,2008-Q4,513.0
6: Net Internal Migration,6: Tasmania,2009-Q1,261.0
6: Net Internal Migration,6: Tasmania,2009-Q2,-66.0
6: Net Internal Migration,6: Tasmania,2009-Q3,87.0
6: Net Internal Migration,6: Tasmania,2009-Q4,30.0
6: Net Internal Migration,6: Tasmania,2010-Q1,456.0
6: Net Internal Migration,6: Tasmania,2010-Q2,91.0
6: Net Internal Migration,6: Tasmania,2010-Q3,49.0
6: Net Internal Migration,6: Tasmania,2010-Q4,118.0
6: Net Internal Migration,6: Tasmania,2011-Q1,1.0
6: Net Internal Migration,6: Tasmania,2011-Q2,-215.0
6: Net Internal Migration,6: Tasmania,2011-Q3,-209.0
6: Net Internal Migration,6: Tasmania,2011-Q4,-640.0
6: Net Internal Migration,6: Tasmania,2012-Q1,-522.0
6: Net Internal Migration,6: Tasmania,2012-Q2,-554.0
6: Net Internal Migration,6: Tasmania,2012-Q3,-450.0
6: Net Internal Migration,6: Tasmania,2012-Q4,-249.0
6: Net Internal Migration,6: Tasmania,2013-Q1,-253.0
6: Net Internal Migration,6: Tasmania,2013-Q2,-334.0
6: Net Internal Migration,6: Tasmania,2013-Q3,-256.0
6: Net Internal Migration,6: Tasmania,2013-Q4,83.0
6: Net Internal Migration,6: Tasmania,2014-Q1,-44.0
6: Net Internal Migration,6: Tasmania,2014-Q2,-218.0
6: Net Internal Migration,6: Tasmania,2014-Q3,-65.0
6: Net Internal Migration,6: Tasmania,2014-Q4,-297.0
6: Net Internal Migration,6: Tasmania,2015-Q1,148.0
6: Net Internal Migration,6: Tasmania,2015-Q2,341.0
6: Net Internal Migration,6: Tasmania,2015-Q3,315.0
6: Net Internal Migration,6: Tasmania,2015-Q4,-185.0
6: Net Internal Migration,6: Tasmania,2016-Q1,240.0
6: Net Internal Migration,6: Tasmania,2016-Q2,390.0
6: Net Internal Migration,6: Tasmania,2016-Q3,250.0
6: Net Internal Migration,6: Tasmania,2016-Q4,347.0
6: Net Internal Migration,6: Tasmania,2017-Q1,437.0
6: Net Internal Migration,6: Tasmania,2017-Q2,488.0
6: Net Internal Migration,6: Tasmania,2017-Q3,542.0
6: Net Internal Migration,6: Tasmania,2017-Q4,416.0
6: Net Internal Migration,6: Tasmania,2018-Q1,750.0
6: Net Internal Migration,6: Tasmania,2018-Q2,674.0
